hour,baseload,ev,fridge,hair_dryer,pc,pv,resistive,synchronous,washing_machine
0.0,1,0,0,0,0,0,0,0,0
0.002777777777777778,1,0,0,0,0,0,0,0,0
0.005555555555555556,1,0,0,0,0,0,0,0,0
0.008333333333333333,1,0,0,0,0,0,0,0,0
0.011111111111111112,1,0,0,0,0,0,0,0,0
0.013888888888888888,1,0,0,0,0,0,0,0,0
0.016666666666666666,1,0,0,0,0,0,0,0,0
0.019444444444444445,1,0,0,0,0,0,0,0,0
0.022222222222222223,1,0,0,0,0,0,0,0,0
0.025,1,0,0,0,0,0,0,0,0
0.027777777777777776,1,0,0,0,0,0,0,0,0
0.030555555555555555,1,0,0,0,0,0,0,0,0
0.03333333333333333,1,0,0,0,0,0,0,0,0
0.03611111111111111,1,0,0,0,0,0,0,0,0
0.03888888888888889,1,0,0,0,0,0,0,0,0
0.041666666666666664,1,0,0,0,0,0,0,0,0
0.044444444444444446,1,0,0,0,0,0,0,0,0
0.04722222222222222,1,0,0,0,0,0,0,0,0
0.05,1,0,0,0,0,0,0,0,0
0.05277777777777778,1,0,0,0,0,0,0,0,0
0.05555555555555555,1,0,0,0,0,0,0,0,0
0.058333333333333334,1,0,0,0,0,0,0,0,0
0.06111111111111111,1,0,0,0,0,0,0,0,0
0.06388888888888888,1,0,0,0,0,0,0,0,0
0.06666666666666667,1,0,0,0,0,0,0,0,0
0.06944444444444445,1,0,0,0,0,0,0,0,0
0.07222222222222222,1,0,0,0,0,0,0,0,0
0.075,1,0,0,0,0,0,0,0,0
0.07777777777777778,1,0,0,0,0,0,0,0,0
0.08055555555555556,1,0,0,0,0,0,0,0,0
0.08333333333333333,1,0,0,0,0,0,0,0,0
0.08611111111111111,1,0,0,0,0,0,0,0,0
0.08888888888888889,1,0,0,0,0,0,0,0,0
0.09166666666666666,1,0,0,0,0,0,0,0,0
0.09444444444444444,1,0,0,0,0,0,0,0,0
0.09722222222222222,1,0,0,0,0,0,0,0,0
0.1,1,0,0,0,0,0,0,0,0
0.10277777777777777,1,0,0,0,0,0,0,0,0
0.10555555555555556,1,0,0,0,0,0,0,0,0
0.10833333333333334,1,0,0,0,0,0,0,0,0
0.1111111111111111,1,0,0,0,0,0,0,0,0
0.11388888888888889,1,0,0,0,0,0,0,0,0
0.11666666666666667,1,0,0,0,0,0,0,0,0
0.11944444444444445,1,0,0,0,0,0,0,0,0
0.12222222222222222,1,0,0,0,0,0,0,0,0
0.125,1,0,0,0,0,0,0,0,0
0.12777777777777777,1,0,0,0,0,0,0,0,0
0.13055555555555556,1,0,0,0,0,0,0,0,0
0.13333333333333333,1,0,0,0,0,0,0,0,0
0.1361111111111111,1,0,0,0,0,0,0,0,0
0.1388888888888889,1,0,0,0,0,0,0,0,0
0.14166666666666666,1,0,0,0,0,0,0,0,0
0.14444444444444443,1,0,0,0,0,0,0,0,0
0.14722222222222223,1,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0
0.1527777777777778,1,0,0,0,0,0,0,0,0
0.15555555555555556,1,0,0,0,0,0,0,0,0
0.15833333333333333,1,0,0,0,0,0,0,0,0
0.16111111111111112,1,0,0,0,0,0,0,0,0
0.1638888888888889,1,0,0,0,0,0,0,0,0
0.16666666666666666,1,0,0,0,0,0,0,0,0
0.16944444444444445,1,0,0,0,0,0,0,0,0
0.17222222222222222,1,0,0,0,0,0,0,0,0
0.175,1,0,0,0,0,0,0,0,0
0.17777777777777778,1,0,0,0,0,0,0,0,0
0.18055555555555555,1,0,0,0,0,0,0,0,0
0.18333333333333332,1,0,0,0,0,0,0,0,0
0.18611111111111112,1,0,0,0,0,0,0,0,0
0.18888888888888888,1,0,0,0,0,0,0,0,0
0.19166666666666668,1,0,0,0,0,0,0,0,0
0.19444444444444445,1,0,0,0,0,0,0,0,0
0.19722222222222222,1,0,0,0,0,0,0,0,0
0.2,1,0,0,0,0,0,0,0,0
0.20277777777777778,1,0,0,0,0,0,0,0,0
0.20555555555555555,1,0,0,0,0,0,0,0,0
0.20833333333333334,1,0,0,0,0,0,0,0,0
0.2111111111111111,1,0,0,0,0,0,0,0,0
0.21388888888888888,1,0,0,0,0,0,0,0,0
0.21666666666666667,1,0,0,0,0,0,0,0,0
0.21944444444444444,1,0,0,0,0,0,0,0,0
0.2222222222222222,1,0,0,0,0,0,0,0,0
