hour,baseload,ev,fridge,hair_dryer,pc,pv,resistive,synchronous,washing_machine
0.0,1,0,1,0,0,0,0,0,0
0.1388888888888889,1,0,0,0,0,0,0,0,0
0.2777777777777778,1,0,0,0,0,0,0,0,0
0.4166666666666667,1,0,0,0,0,0,0,0,0
0.5555555555555556,1,0,0,0,0,0,0,0,0
0.6944444444444444,1,0,1,0,0,0,0,0,0
0.8333333333333334,1,0,1,0,0,0,0,0,0
0.9722222222222222,1,0,1,0,0,0,0,0,0
1.1111111111111112,1,0,0,0,0,0,0,0,0
1.25,1,0,0,0,0,0,0,0,0
1.3888888888888888,1,0,0,0,0,0,0,0,0
1.5277777777777777,1,0,1,0,0,0,0,0,0
1.6666666666666667,1,0,1,0,0,0,0,0,0
1.8055555555555556,1,0,0,0,0,0,0,0,0
1.9444444444444444,1,0,0,0,0,0,0,0,0
2.0833333333333335,1,0,0,0,0,0,0,0,0
2.2222222222222223,1,0,0,0,0,0,0,0,0
2.361111111111111,1,0,1,0,0,0,0,0,0
2.5,1,0,1,0,0,0,0,0,0
2.638888888888889,1,0,0,0,0,0,0,0,0
2.7777777777777777,1,0,0,0,0,0,0,0,0
2.9166666666666665,1,0,1,0,0,0,0,0,0
3.0555555555555554,1,0,1,0,0,0,0,0,0
3.1944444444444446,1,0,0,0,0,0,0,0,0
3.3333333333333335,1,0,0,0,0,0,0,0,0
3.4722222222222223,1,0,1,0,0,0,0,0,0
3.611111111111111,1,0,1,0,0,0,0,0,0
3.75,1,0,0,0,0,0,0,0,0
3.888888888888889,1,0,0,0,0,0,0,0,0
4.027777777777778,1,0,1,0,0,0,0,0,0
4.166666666666667,1,0,1,0,0,0,0,0,0
4.305555555555555,1,0,1,0,0,0,0,0,0
4.444444444444445,1,0,0,0,0,0,0,0,0
4.583333333333333,1,0,0,0,0,0,0,0,0
4.722222222222222,1,0,0,0,0,0,0,0,0
4.861111111111111,1,0,1,0,0,0,0,0,0
5.0,1,0,1,0,0,1,0,0,0
5.138888888888889,1,0,0,0,0,1,0,0,0
5.277777777777778,1,0,0,0,0,1,0,0,0
5.416666666666667,1,0,0,0,0,1,0,0,0
5.555555555555555,1,0,1,0,0,1,0,0,0
5.694444444444445,1,0,1,0,0,1,0,0,0
5.833333333333333,1,0,1,0,0,1,0,0,0
5.972222222222222,1,0,0,0,0,1,0,0,0
6.111111111111111,1,0,0,0,0,1,0,0,0
6.25,1,0,0,0,1,1,0,0,0
6.388888888888889,1,0,0,0,1,1,0,0,0
6.527777777777778,1,0,1,0,1,1,0,0,0
6.666666666666667,1,0,1,0,1,1,0,0,0
6.805555555555555,1,0,1,0,1,1,0,0,0
6.944444444444445,1,0,0,0,1,1,0,0,0
7.083333333333333,1,0,0,0,1,1,0,0,0
7.222222222222222,1,0,1,0,1,1,0,0,0
7.361111111111111,1,0,1,0,1,1,0,0,0
7.5,1,0,1,0,1,1,0,0,0
7.638888888888889,1,0,0,0,1,1,0,0,0
7.777777777777778,1,0,0,0,1,1,0,0,0
7.916666666666667,1,0,0,0,1,1,0,0,0
8.055555555555555,1,0,1,0,1,1,0,0,0
8.194444444444445,1,0,1,0,1,1,0,0,0
8.333333333333334,1,0,1,0,1,1,0,0,0
8.472222222222221,1,0,0,0,1,1,0,0,0
8.61111111111111,1,0,0,0,1,1,0,0,0
8.75,1,0,0,0,1,1,0,0,0
8.88888888888889,1,0,0,0,1,1,0,1,0
9.027777777777779,1,0,1,0,1,1,0,1,0
9.166666666666666,1,0,1,0,1,1,0,1,0
9.305555555555555,1,0,0,0,1,1,0,1,0
9.444444444444445,1,0,0,0,1,1,1,1,0
9.583333333333334,1,0,0,0,1,1,0,1,0
9.722222222222221,1,0,0,0,1,1,0,1,0
9.86111111111111,1,0,1,0,1,1,0,1,0
10.0,1,0,1,0,1,1,0,1,0
10.13888888888889,1,0,0,0,1,1,0,1,0
10.277777777777779,1,0,1,0,1,1,0,1,0
10.416666666666666,1,0,1,0,1,1,0,1,0
10.555555555555555,1,0,0,0,1,1,0,1,0
10.694444444444445,1,0,0,0,1,1,0,1,0
10.833333333333334,1,0,1,0,1,1,0,1,0
10.972222222222221,1,0,1,0,1,1,0,1,0
11.11111111111111,1,0,1,0,1,1,0,1,0
11.25,1,0,1,0,1,1,0,1,0
11.38888888888889,1,0,1,0,1,1,0,1,0
11.527777777777779,1,0,1,0,1,1,0,1,0
11.666666666666666,1,0,1,0,1,1,0,1,0
11.805555555555555,1,0,1,0,1,1,0,1,0
11.944444444444445,1,0,0,0,1,1,0,1,0
12.083333333333334,1,0,0,0,1,1,0,1,0
12.222222222222221,1,0,1,0,1,1,0,1,0
12.36111111111111,1,0,1,0,1,1,0,1,0
12.5,1,0,0,0,1,1,0,1,0
12.63888888888889,1,0,0,0,1,1,0,1,0
12.777777777777779,1,0,0,0,1,1,0,1,0
12.916666666666666,1,0,1,0,1,1,0,1,0
13.055555555555555,1,0,1,0,1,1,0,1,0
13.194444444444445,1,0,0,0,1,1,0,1,0
13.333333333333334,1,0,0,0,1,1,0,1,0
13.472222222222221,1,0,0,0,1,1,0,1,0
13.61111111111111,1,0,0,0,1,1,0,1,0
13.75,1,0,1,0,1,1,0,1,0
13.88888888888889,1,0,1,0,1,1,0,1,0
14.027777777777779,1,0,0,0,1,1,0,1,0
14.166666666666666,1,0,0,0,1,1,0,1,0
14.305555555555555,1,0,1,0,1,1,0,1,0
14.444444444444445,1,0,1,0,1,1,0,1,0
14.583333333333334,1,0,1,0,1,1,0,1,0
14.722222222222221,1,0,0,0,1,1,0,1,0
14.86111111111111,1,0,0,0,1,1,0,1,0
15.0,1,0,1,0,1,1,0,1,0
15.13888888888889,1,0,1,0,1,1,0,1,0
15.277777777777779,1,0,1,0,1,1,0,1,0
15.416666666666666,1,0,0,0,1,1,0,1,0
15.555555555555555,1,0,0,0,1,1,0,1,0
15.694444444444445,1,0,0,0,1,1,0,1,0
15.833333333333334,1,0,1,0,1,1,0,1,0
15.972222222222221,1,0,1,0,1,1,0,1,0
16.11111111111111,1,0,1,0,1,1,0,1,0
16.25,1,0,0,0,1,1,0,1,0
16.38888888888889,1,0,0,0,1,1,0,1,0
16.52777777777778,1,0,1,0,1,1,0,1,0
16.666666666666668,1,0,1,0,1,1,0,1,0
16.805555555555557,1,0,1,0,1,1,0,0,0
16.944444444444443,1,0,0,0,1,1,0,0,0
17.083333333333332,1,0,0,0,1,1,0,0,0
17.22222222222222,1,0,1,0,1,1,0,0,0
17.36111111111111,1,0,1,0,1,1,0,0,0
17.5,1,0,0,0,1,1,0,0,0
17.63888888888889,1,0,0,0,1,1,0,0,0
17.77777777777778,1,0,1,0,1,1,0,0,0
17.916666666666668,1,0,1,0,1,1,0,0,0
18.055555555555557,1,0,1,0,1,1,0,0,0
18.194444444444443,1,0,0,0,1,1,0,0,0
18.333333333333332,1,0,0,0,1,1,0,0,0
18.47222222222222,1,0,0,0,1,1,0,0,0
18.61111111111111,1,0,1,0,1,1,0,0,0
18.75,1,0,1,0,1,1,0,0,0
18.88888888888889,1,0,0,0,1,1,0,0,0
19.02777777777778,1,0,0,0,1,1,0,0,0
19.166666666666668,1,0,0,0,1,1,0,0,0
19.305555555555557,1,0,0,0,1,1,0,0,0
19.444444444444443,1,0,1,0,1,1,0,0,0
19.583333333333332,1,0,1,0,1,1,0,0,0
19.72222222222222,1,0,0,0,0,1,0,0,0
19.86111111111111,1,0,0,0,0,1,0,0,0
20.0,1,0,0,0,0,1,0,0,0
20.13888888888889,1,0,1,0,0,1,0,0,0
20.27777777777778,1,0,1,0,0,1,0,0,0
20.416666666666668,1,0,1,0,0,1,0,0,0
20.555555555555557,1,0,0,0,0,1,0,0,0
20.694444444444443,1,0,0,0,0,1,0,0,0
20.833333333333332,1,0,0,0,0,0,0,0,0
20.97222222222222,1,0,1,0,0,0,0,0,0
21.11111111111111,1,0,1,0,0,0,0,0,0
21.25,1,0,0,0,0,0,0,0,0
21.38888888888889,1,0,0,0,0,0,0,0,0
21.52777777777778,1,0,1,0,0,0,0,0,0
21.666666666666668,1,0,1,0,0,0,0,0,0
21.805555555555557,1,0,1,0,0,0,0,0,0
21.944444444444443,1,0,0,0,0,0,0,0,0
22.083333333333332,1,0,0,0,0,0,0,0,0
22.22222222222222,1,0,0,0,0,0,0,0,0
22.36111111111111,1,0,1,0,0,0,0,0,0
22.5,1,0,1,0,0,0,0,0,0
22.63888888888889,1,0,1,0,0,0,0,0,0
22.77777777777778,1,0,0,0,0,0,0,0,0
22.916666666666668,1,1,1,0,0,0,0,0,0
23.055555555555557,1,1,0,0,0,0,0,0,0
23.194444444444443,1,1,1,0,0,0,0,0,0
23.333333333333332,1,1,1,0,0,0,0,0,0
23.47222222222222,1,1,0,0,0,0,0,0,0
23.61111111111111,1,1,0,0,0,0,0,0,0
23.75,1,1,1,0,0,0,0,0,0
